id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,id_1,property_id,property_transaction_log_id,transaction_type,created_at_1,updated_at_1,id_2,price,transaction_status,date_listed,date_closed,days_on_market,created_at_2,updated_at_2,property_id_1,transaction_type_1,id_3,property_id_2,neighborhood_id,created_at_3,updated_at_3,id_4,name,source_1,max_latitude,min_latitude,max_longitude,min_longitude,created_at_4,updated_at_4
201,50 Lansing Street #305,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/50-lansing-st-305/,2015-08-23 20:28:52,2015-08-28 15:31:44,37.786,-122.394,27.3115,"50 Lansing Street #305, San Francisco (South Beach)",201,201,201,rental,2015-08-23 20:29:18,2015-08-23 20:29:18,201,4175,closed,,2014-08-19,,2015-08-23 20:29:18,2015-08-23 20:29:18,201,rental,164,201,74,2015-09-08 16:07:07,2015-09-08 16:07:07,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
205,301 Main Street #4F,San Francisco (South Beach),1,1,804,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-4f/,2015-08-23 20:28:52,2015-08-28 15:31:47,37.7894,-122.391,4.83899e-05,"301 Main Street #4F, San Francisco (South Beach)",205,205,205,rental,2015-08-23 20:29:18,2015-08-23 20:29:18,205,3575,closed,,2014-09-09,,2015-08-23 20:29:18,2015-08-23 20:29:18,205,rental,168,205,74,2015-09-08 16:07:10,2015-09-08 16:07:10,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
206,301 Main Street #5C,San Francisco (South Beach),2,2,1780,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-5c/,2015-08-23 20:28:53,2015-08-28 15:31:47,37.7894,-122.391,4.83899e-05,"301 Main Street #5C, San Francisco (South Beach)",206,206,206,rental,2015-08-23 20:29:18,2015-08-23 20:29:18,206,7000,closed,,2014-09-17,,2015-08-23 20:29:18,2015-08-23 20:29:18,206,rental,169,206,74,2015-09-08 16:07:10,2015-09-08 16:07:10,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
213,338 Spear Street #39E,San Francisco (South Beach),3,2,1582,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-39e/,2015-08-23 20:28:53,2015-08-23 20:28:53,37.7894,-122.391,0.0,"338 Spear Street #39E, San Francisco (South Beach)",213,213,213,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,213,7975,closed,,2014-09-30,,2015-08-23 20:29:19,2015-08-23 20:29:19,213,rental,176,213,74,2015-09-08 16:07:15,2015-09-08 16:07:15,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
214,425 First Street #3307,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3307/,2015-08-23 20:28:54,2015-08-23 20:28:54,37.7858,-122.392,31.017,"425 First Street #3307, San Francisco (Rincon Hill)",214,214,214,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,214,4500,closed,,2014-10-01,,2015-08-23 20:29:19,2015-08-23 20:29:19,214,rental,177,214,74,2015-09-08 16:07:15,2015-09-08 16:07:15,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
215,200 Townsend Street #47,San Francisco (South Beach),1,2,734,climbsf_rented,http://www.climbsf.com/for-rent/200-townsend-st-47/,2015-08-23 20:28:54,2015-08-23 20:28:54,37.7814,-122.39,3.47041,"200 Townsend Street #47, San Francisco (South Beach)",215,215,215,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,215,3700,closed,,2014-10-01,,2015-08-23 20:29:19,2015-08-23 20:29:19,215,rental,178,215,74,2015-09-08 16:07:16,2015-09-08 16:07:16,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
216,260 King Street #605,San Francisco (Mission Bay),2,2,1488,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-605/,2015-08-23 20:28:54,2015-08-23 20:28:54,37.7774,-122.394,4.2732,"260 King Street #605, San Francisco (Mission Bay)",216,216,216,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,216,4600,closed,,2014-10-02,,2015-08-23 20:29:19,2015-08-23 20:29:19,216,rental,179,216,74,2015-09-08 16:07:17,2015-09-08 16:07:17,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
220,338 Spear Street #28B,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-28b/,2015-08-23 20:28:54,2015-08-28 15:31:49,37.7894,-122.391,0.0,"338 Spear Street #28B, San Francisco (South Beach)",220,220,220,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,220,6900,closed,,2014-10-14,,2015-08-23 20:29:19,2015-08-23 20:29:19,220,rental,183,220,74,2015-09-08 16:07:19,2015-09-08 16:07:19,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
229,333 1st Street #N305,San Francisco (Rincon Hill),1,1,709,climbsf_rented,http://www.climbsf.com/for-rent/333-1st-st-n305/,2015-08-23 20:28:55,2015-08-28 15:31:55,37.787,-122.394,19.2513,"333 1st Street #N305, San Francisco (Rincon Hill)",229,229,229,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,229,3900,closed,,2014-11-11,,2015-08-23 20:29:19,2015-08-23 20:29:19,229,rental,192,229,74,2015-09-08 16:07:25,2015-09-08 16:07:25,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
230,555 Fourth Street #912,San Francisco (South Beach),0,1,525,climbsf_rented,http://www.climbsf.com/for-rent/555-4th-st-912/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7791,-122.397,3.09988,"555 Fourth Street #912, San Francisco (South Beach)",230,230,230,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,230,2950,closed,,2014-11-11,,2015-08-23 20:29:19,2015-08-23 20:29:19,230,rental,193,230,74,2015-09-08 16:07:26,2015-09-08 16:07:26,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
231,325 Berry Street #416,San Francisco (Mission Bay),2,2,1210,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-416/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7736,-122.396,2.45283,"325 Berry Street #416, San Francisco (Mission Bay)",231,231,231,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,231,4500,closed,,2014-11-12,,2015-08-23 20:29:19,2015-08-23 20:29:19,231,rental,194,231,74,2015-09-08 16:07:26,2015-09-08 16:07:26,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
233,88 Townsend Street #426,San Francisco (South Beach),1,1,581,climbsf_rented,http://www.climbsf.com/for-rent/88-townsend-st-426/,2015-08-23 20:28:55,2015-08-23 20:28:55,37.7809,-122.391,5.89829,"88 Townsend Street #426, San Francisco (South Beach)",233,233,233,rental,2015-08-23 20:29:19,2015-08-23 20:29:19,233,3099,closed,,2014-11-24,,2015-08-23 20:29:19,2015-08-23 20:29:19,233,rental,196,233,74,2015-09-08 16:07:28,2015-09-08 16:07:28,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
236,50 Lansing Street #108,San Francisco (South Beach),1,1,715,climbsf_rented,http://www.climbsf.com/for-rent/50-lansing-st-108/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.786,-122.394,27.3115,"50 Lansing Street #108, San Francisco (South Beach)",236,236,236,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,236,3700,closed,,2014-11-24,,2015-08-23 20:29:20,2015-08-23 20:29:20,236,rental,199,236,74,2015-09-08 16:07:30,2015-09-08 16:07:30,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
237,325 Berry Street #422,San Francisco (Mission Bay),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-422/,2015-08-23 20:28:56,2015-08-23 20:28:56,37.7736,-122.396,2.45283,"325 Berry Street #422, San Francisco (Mission Bay)",237,237,237,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,237,3700,closed,,2014-11-24,,2015-08-23 20:29:20,2015-08-23 20:29:20,237,rental,200,237,74,2015-09-08 16:07:30,2015-09-08 16:07:30,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
248,219 Brannan Street #16K,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-16k/,2015-08-23 20:28:56,2015-08-28 15:32:00,37.783,-122.39,4.0227,"219 Brannan Street #16K, San Francisco (South Beach)",248,248,248,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,248,5995,closed,,2014-12-16,,2015-08-23 20:29:20,2015-08-23 20:29:20,248,rental,211,248,74,2015-09-08 16:07:37,2015-09-08 16:07:37,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
251,318 Spear Street #5A,San Francisco (South Beach),1,1,850,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-5a/,2015-08-23 20:28:56,2015-08-28 15:32:02,37.7897,-122.391,0.0,"318 Spear Street #5A, San Francisco (South Beach)",251,251,251,rental,2015-08-23 20:29:20,2015-08-23 20:29:20,251,3700,closed,,2014-12-23,,2015-08-23 20:29:20,2015-08-23 20:29:20,251,rental,214,251,74,2015-09-08 16:07:39,2015-09-08 16:07:39,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
256,301 Main Street #18A,San Francisco (South Beach),2,2,1163,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-18a/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7894,-122.391,4.83899e-05,"301 Main Street #18A, San Francisco (South Beach)",256,256,256,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,256,5800,closed,,2015-01-14,,2015-08-23 20:29:21,2015-08-23 20:29:21,256,rental,219,256,74,2015-09-08 16:07:43,2015-09-08 16:07:43,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
257,333 Fremont Street #102,San Francisco (South Beach),1,1,983,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-102/,2015-08-23 20:28:57,2015-08-23 20:28:57,37.7877,-122.393,11.0817,"333 Fremont Street #102, San Francisco (South Beach)",257,257,257,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,257,0,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,257,rental,220,257,74,2015-09-08 16:07:43,2015-09-08 16:07:43,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
258,333 Fremont Street #504,San Francisco (South Beach),1,1,940,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-504/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.7877,-122.393,,"333 Fremont Street #504, San Francisco (South Beach)",258,258,258,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,258,3795,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,258,rental,221,258,74,2015-09-08 16:07:44,2015-09-08 16:07:44,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
259,219 Brannan St. #14K,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/219-brannan-st-14k/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.783,-122.39,4.0227,"219 Brannan St. #14K, San Francisco (South Beach)",259,259,259,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,259,5895,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,259,rental,222,259,74,2015-09-08 16:07:45,2015-09-08 16:07:45,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
260,425 1st Street #3402,San Francisco (Rincon Hill),2,2,1309,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3402/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.7858,-122.392,31.017,"425 1st Street #3402, San Francisco (Rincon Hill)",260,260,260,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,260,6600,closed,,2015-01-16,,2015-08-23 20:29:21,2015-08-23 20:29:21,260,rental,223,260,74,2015-09-08 16:07:45,2015-09-08 16:07:45,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
261,400 Beale Street #1003,San Francisco (South Beach),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/400-beale-st-1003/,2015-08-23 20:28:58,2015-08-23 20:28:58,37.7871,-122.391,7.36737,"400 Beale Street #1003, San Francisco (South Beach)",261,261,261,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,261,4500,closed,,2015-01-20,,2015-08-23 20:29:21,2015-08-23 20:29:21,261,rental,224,261,74,2015-09-08 16:07:46,2015-09-08 16:07:46,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
263,301 Main Street #16E,San Francisco (South Beach),2,2,1180,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-16e/,2015-08-23 20:28:58,2015-08-28 15:32:03,37.7894,-122.391,4.83899e-05,"301 Main Street #16E, San Francisco (South Beach)",263,263,263,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,263,5400,closed,,2015-01-21,,2015-08-23 20:29:21,2015-08-23 20:29:21,263,rental,226,263,74,2015-09-08 16:07:47,2015-09-08 16:07:47,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
266,18 Lansing Street #308,San Francisco (Rincon Hill),1,1,1178,climbsf_rented,http://www.climbsf.com/for-rent/18-lansing-st-308/,2015-08-23 20:28:58,2015-08-28 15:32:05,37.7864,-122.394,23.0383,"18 Lansing Street #308, San Francisco (Rincon Hill)",266,266,266,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,266,4200,closed,,2015-01-26,,2015-08-23 20:29:21,2015-08-23 20:29:21,266,rental,229,266,74,2015-09-08 16:07:50,2015-09-08 16:07:50,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
267,301 Main Street #22A,San Francisco (South Beach),2,2,1163,climbsf_rented,http://www.climbsf.com/for-rent/301-main-st-22a/,2015-08-23 20:28:58,2015-08-28 15:32:06,37.7894,-122.391,4.83899e-05,"301 Main Street #22A, San Francisco (South Beach)",267,267,267,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,267,5800,closed,,2015-01-26,,2015-08-23 20:29:21,2015-08-23 20:29:21,267,rental,230,267,74,2015-09-08 16:07:50,2015-09-08 16:07:50,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
269,325 Berry Street #314,San Francisco (Mission Bay),1,1,853,climbsf_rented,http://www.climbsf.com/for-rent/325-berry-st-314/,2015-08-23 20:28:58,2015-08-28 15:32:07,37.7736,-122.396,2.45283,"325 Berry Street #314, San Francisco (Mission Bay)",269,269,269,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,269,3700,closed,,2015-01-27,,2015-08-23 20:29:21,2015-08-23 20:29:21,269,rental,232,269,74,2015-09-08 16:07:52,2015-09-08 16:07:52,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
274,250 King Street #776,San Francisco (Mission Bay),1,1,714,climbsf_rented,http://www.climbsf.com/for-rent/250-king-st-776/,2015-08-23 20:28:59,2015-08-28 15:32:10,37.7782,-122.393,5.82981,"250 King Street #776, San Francisco (Mission Bay)",274,274,274,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,274,3500,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,274,rental,237,274,74,2015-09-08 16:07:55,2015-09-08 16:07:55,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
275,355 Bryant Street #401,San Francisco (South Beach),1,1,1462,climbsf_rented,http://www.climbsf.com/for-rent/355-bryant-st-401/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7836,-122.392,15.7653,"355 Bryant Street #401, San Francisco (South Beach)",275,275,275,rental,2015-08-23 20:29:21,2015-08-23 20:29:21,275,5995,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,275,rental,238,275,74,2015-09-08 16:07:55,2015-09-08 16:07:55,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
276,81 Lansing Street #408,San Francisco (Rincon Hill),1,1,1115,climbsf_rented,http://www.climbsf.com/for-rent/81-lansing-st-408/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7856,-122.394,28.4004,"81 Lansing Street #408, San Francisco (Rincon Hill)",276,276,276,rental,2015-08-23 20:29:21,2015-08-23 20:29:22,276,4600,closed,,2015-02-03,,2015-08-23 20:29:21,2015-08-23 20:29:21,276,rental,239,276,74,2015-09-08 16:07:56,2015-09-08 16:07:56,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
277,425 First Street #3308,San Francisco (Rincon Hill),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-3308/,2015-08-23 20:28:59,2015-08-23 20:28:59,37.7858,-122.392,31.017,"425 First Street #3308, San Francisco (Rincon Hill)",277,277,277,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,277,4400,closed,,2015-02-05,,2015-08-23 20:29:22,2015-08-23 20:29:22,277,rental,240,277,74,2015-09-08 16:07:57,2015-09-08 16:07:57,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
282,333 Fremont Street #808,San Francisco (South Beach),2,2,1251,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-808/,2015-08-23 20:29:00,2015-08-23 20:29:00,37.7877,-122.393,11.0817,"333 Fremont Street #808, San Francisco (South Beach)",282,282,282,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,282,4767,closed,,2015-02-20,,2015-08-23 20:29:22,2015-08-23 20:29:22,282,rental,245,282,74,2015-09-08 16:08:00,2015-09-08 16:08:00,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
286,461 Second Street #102,San Francisco (South Beach),2,2,1635,climbsf_rented,http://www.climbsf.com/for-rent/461-2nd-st-102/,2015-08-23 20:29:00,2015-08-28 15:32:11,37.7838,-122.394,17.879,"461 Second Street #102, San Francisco (South Beach)",286,286,286,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,286,7000,closed,,2015-03-12,,2015-08-23 20:29:22,2015-08-23 20:29:22,286,rental,249,286,74,2015-09-08 16:08:03,2015-09-08 16:08:03,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
287,300 Berry Street #510,San Francisco (Mission Bay),2,1,960,climbsf_rented,http://www.climbsf.com/for-rent/300-berry-st-510/,2015-08-23 20:29:00,2015-08-28 15:32:12,37.7739,-122.396,1.38426,"300 Berry Street #510, San Francisco (Mission Bay)",287,287,287,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,287,4000,closed,,2015-03-17,,2015-08-23 20:29:22,2015-08-23 20:29:22,287,rental,250,287,74,2015-09-08 16:08:03,2015-09-08 16:08:03,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
288,401 Harrison Street #3803,San Francisco (Rincon Hill),2,2,1339,climbsf_rented,http://www.climbsf.com/for-rent/401-harrison-st-3803/,2015-08-23 20:29:00,2015-08-28 15:32:12,37.7864,-122.392,22.3907,"401 Harrison Street #3803, San Francisco (Rincon Hill)",288,288,288,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,288,7225,closed,,2015-03-09,,2015-08-23 20:29:22,2015-08-23 20:29:22,288,rental,251,288,74,2015-09-08 16:08:04,2015-09-08 16:08:04,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
290,333 Fremont Street #709,San Francisco (South Beach),2,2,1235,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-709/,2015-08-23 20:29:00,2015-08-28 15:32:14,37.7877,-122.393,11.0817,"333 Fremont Street #709, San Francisco (South Beach)",290,290,290,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,290,4795,closed,,2015-03-19,,2015-08-23 20:29:22,2015-08-23 20:29:22,290,rental,253,290,74,2015-09-08 16:08:06,2015-09-08 16:08:06,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
291,260 King Street #1413,San Francisco (Mission Bay),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/260-king-st-1413/,2015-08-23 20:29:00,2015-08-28 15:32:14,37.7774,-122.394,4.2732,"260 King Street #1413, San Francisco (Mission Bay)",291,291,291,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,291,3950,closed,,2015-03-22,,2015-08-23 20:29:22,2015-08-23 20:29:22,291,rental,254,291,74,2015-09-08 16:08:06,2015-09-08 16:08:06,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
292,318 Spear Street #6K,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-6k/,2015-08-23 20:29:00,2015-08-28 15:32:15,37.7897,-122.391,0.0,"318 Spear Street #6K, San Francisco (South Beach)",292,292,292,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,292,4600,closed,,2015-03-24,,2015-08-23 20:29:22,2015-08-23 20:29:22,292,rental,255,292,74,2015-09-08 16:08:07,2015-09-08 16:08:07,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
294,601 Fourth Street #226,San Francisco (South Beach),1,1,1174,climbsf_rented,http://www.climbsf.com/for-rent/601-4th-st-226/,2015-08-23 20:29:00,2015-08-28 15:32:16,37.7783,-122.396,2.92036,"601 Fourth Street #226, San Francisco (South Beach)",294,294,294,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,294,3650,closed,,2015-03-25,,2015-08-23 20:29:22,2015-08-23 20:29:22,294,rental,257,294,74,2015-09-08 16:08:09,2015-09-08 16:08:09,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
295,338 Spear Street #38F,San Francisco (South Beach),3,2,0,climbsf_rented,http://www.climbsf.com/for-rent/338-spear-st-38f/,2015-08-23 20:29:00,2015-08-28 15:32:17,37.7894,-122.391,0.0,"338 Spear Street #38F, San Francisco (South Beach)",295,295,295,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,295,7500,closed,,2015-03-29,,2015-08-23 20:29:22,2015-08-23 20:29:22,295,rental,258,295,74,2015-09-08 16:08:09,2015-09-08 16:08:09,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
297,601 Fourth Street #324,San Francisco (SOMA),1,1,1094,climbsf_rented,http://www.climbsf.com/for-rent/601-4th-st-324/,2015-08-23 20:29:01,2015-08-28 15:32:18,37.7783,-122.396,2.92036,"601 Fourth Street #324, San Francisco (SOMA)",297,297,297,rental,2015-08-23 20:29:22,2015-08-23 20:29:22,297,3750,closed,,2015-03-30,,2015-08-23 20:29:22,2015-08-23 20:29:22,297,rental,260,297,74,2015-09-08 16:08:11,2015-09-08 16:08:11,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
298,333 Fremont Street #203,San Francisco (South Beach),1,1,670,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-203/,2015-08-23 20:29:01,2015-08-28 15:32:19,37.7877,-122.393,11.0817,"333 Fremont Street #203, San Francisco (South Beach)",298,298,298,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,298,3100,closed,,2015-04-09,,2015-08-23 20:29:23,2015-08-23 20:29:23,298,rental,261,298,74,2015-09-08 16:08:12,2015-09-08 16:08:12,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
305,425 First Street #1002,San Francisco (Rincon Hill),2,2,0,climbsf_rented,http://www.climbsf.com/for-rent/425-1st-st-1002/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7858,-122.392,31.017,"425 First Street #1002, San Francisco (Rincon Hill)",305,305,305,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,305,6625,closed,,2015-04-29,,2015-08-23 20:29:23,2015-08-23 20:29:23,305,rental,268,305,74,2015-09-08 16:08:16,2015-09-08 16:08:16,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
306,333 Fremont Street #405,San Francisco (South Beach),1,1,706,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-405/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7877,-122.393,11.0817,"333 Fremont Street #405, San Francisco (South Beach)",306,306,306,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,306,3675,closed,,2015-05-06,,2015-08-23 20:29:23,2015-08-23 20:29:23,306,rental,269,306,74,2015-09-08 16:08:17,2015-09-08 16:08:17,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
308,333 Fremont Street #809,San Francisco (South Beach),2,2,1253,climbsf_rented,http://www.climbsf.com/for-rent/333-fremont-st-809/,2015-08-23 20:29:02,2015-08-23 20:29:02,37.7877,-122.393,11.0817,"333 Fremont Street #809, San Francisco (South Beach)",308,308,308,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,308,4579,closed,,2015-05-08,,2015-08-23 20:29:23,2015-08-23 20:29:23,308,rental,271,308,74,2015-09-08 16:08:18,2015-09-08 16:08:18,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
310,318 Spear Street #8E,San Francisco (South Beach),1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/318-spear-st-8e/,2015-08-23 20:29:02,2015-08-28 15:32:20,37.7897,-122.391,0.0,"318 Spear Street #8E, San Francisco (South Beach)",310,310,310,rental,2015-08-23 20:29:23,2015-08-23 20:29:23,310,3800,closed,,2015-05-08,,2015-08-23 20:29:23,2015-08-23 20:29:23,310,rental,273,310,74,2015-09-08 16:08:19,2015-09-08 16:08:19,74,South Beach,,37.7962,37.7717,-122.384,-122.399,2015-09-08 03:14:07,2015-09-08 03:37:33
