property_id,transaction_log_id,id,address,neighborhood,bedrooms,bathrooms,sqft,source,origin_url,created_at,updated_at,latitude,longitude,elevation,lookup_address,luxurious,garage,year_built,level,id_1,price,transaction_status,date_listed,date_closed,days_on_market,created_at_1,updated_at_1,property_id_1,transaction_type
5043,20799,5043,"25072 Copa Del Oro Dr APT 201, Hayward, CA 94545",Southgate,1,1,608,zillow_alameda_county,http://www.zillow.com/homedetails/25072-Copa-Del-Oro-Dr-APT-201-Hayward-CA-94545/24978680_zpid/,2015-10-16 04:46:25,2015-10-16 04:46:25,37.6446,-122.102,16.7147,"25072 Copa Del Oro Dr APT 201, Hayward, CA 94545, Southgate",,0,1986,2,20799,95000,closed,,2010-12-22,,2015-10-16 04:47:00,2015-10-16 04:47:00,5043,sales
5044,20887,5044,"1010 Oak St, Alameda, CA 94501",94501,1,1,2309,zillow_alameda_county,http://www.zillow.com/homedetails/1010-Oak-St-Alameda-CA-94501/24859732_zpid/,2015-10-16 04:46:25,2015-10-16 04:46:25,37.7616,-122.246,8.50452,"1010 Oak St, Alameda, CA 94501, 94501",,0,1905,1,20887,899000,closed,,2015-09-08,,2015-10-16 04:47:05,2015-10-16 04:47:05,5044,sales
5045,20780,5045,"1211 67th St, Oakland, CA 94608",Golden Gate,2,2,1339,zillow_alameda_county,http://www.zillow.com/homedetails/1211-67th-St-Oakland-CA-94608/68026190_zpid/,2015-10-16 04:46:26,2015-10-16 04:46:26,37.8495,-122.288,11.9996,"1211 67th St, Oakland, CA 94608, Golden Gate",,0,2005,1,20780,630000,closed,,2005-04-22,,2015-10-16 04:46:59,2015-10-16 04:46:59,5045,sales
5046,20783,5046,"2122 E 20th St, Oakland, CA 94606",Rancho San Antonio,3,2,1074,zillow_alameda_county,http://www.zillow.com/homedetails/2122-E-20th-St-Oakland-CA-94606/65396825_zpid/,2015-10-16 04:46:26,2015-10-16 04:46:26,37.7893,-122.234,19.5488,"2122 E 20th St, Oakland, CA 94606, Rancho San Antonio",,0,2004,1,20783,845000,closed,,2006-01-13,,2015-10-16 04:46:59,2015-10-16 04:46:59,5046,sales
5047,20885,5047,"8887 Bellina Cmns, Dublin, CA 94568",94568,3,2,1600,zillow_alameda_county,http://www.zillow.com/homedetails/8887-Bellina-Cmns-Dublin-CA-94568/79536896_zpid/,2015-10-16 04:46:26,2015-10-16 04:46:26,37.7218,-121.941,125.325,"8887 Bellina Cmns, Dublin, CA 94568, 94568",,1,2006,1,20885,599000,closed,2015-08-20,2015-09-18,29,2015-10-16 04:47:05,2015-10-20 04:01:35,5047,sales
5048,20881,5048,"36843 Sycamore St, Newark, CA 94560",94560,2,1,850,zillow_alameda_county,http://www.zillow.com/homedetails/36843-Sycamore-St-Newark-CA-94560/82847538_zpid/,2015-10-16 04:46:27,2015-10-16 04:46:27,37.5308,-122.041,5.57585,"36843 Sycamore St, Newark, CA 94560, 94560",,0,1980,1,20881,1640000,closed,,2015-07-10,,2015-10-16 04:47:05,2015-10-16 04:47:05,5048,sales
5049,20788,5049,"6566 Sierra Ln, Dublin, CA 94568",94568,3,2,1893,zillow_alameda_county,http://www.zillow.com/homedetails/6566-Sierra-Ln-Dublin-CA-94568/89032925_zpid/,2015-10-16 04:46:27,2015-10-16 04:46:27,37.706,-121.912,101.53,"6566 Sierra Ln, Dublin, CA 94568, 94568",,0,2008,1,20788,564000,closed,,2008-06-27,,2015-10-16 04:47:00,2015-10-16 04:47:00,5049,sales
5050,20790,5050,"632 E 17th St, Oakland, CA 94606",Clinton,2,1,1000,zillow_alameda_county,http://www.zillow.com/homedetails/632-E-17th-St-Oakland-CA-94606/82842029_zpid/,2015-10-16 04:46:27,2015-10-16 04:46:27,37.7968,-122.249,12.5791,"632 E 17th St, Oakland, CA 94606, Clinton",,0,1911,1,20790,420000,closed,,2009-12-22,,2015-10-16 04:47:00,2015-10-16 04:47:00,5050,sales
5051,24119,5051,"35122 Lido Blvd UNIT D, Newark, CA 94560",94560,2,2,1060,zillow_alameda_county,http://www.zillow.com/homedetails/35122-Lido-Blvd-UNIT-D-Newark-CA-94560/24930160_zpid/,2015-10-16 04:46:28,2015-10-16 04:46:28,37.5472,-122.048,6.32263,"35122 Lido Blvd UNIT D, Newark, CA 94560, 94560",,0,1984,1,24119,1250,closed,,2010-10-26,,2015-10-20 04:01:26,2015-10-20 04:01:26,5051,sales
5052,20873,5052,"3465 Dublin Blvd UNIT 311, Dublin, CA 94568",94568,2,2,1066,zillow_alameda_county,http://www.zillow.com/homedetails/3465-Dublin-Blvd-UNIT-311-Dublin-CA-94568/79543122_zpid/,2015-10-16 04:46:28,2015-10-16 04:46:28,37.7054,-121.863,109.953,"3465 Dublin Blvd UNIT 311, Dublin, CA 94568, 94568",,0,2012,1,20873,419900,closed,2015-04-03,2015-05-06,33,2015-10-16 04:47:05,2015-10-16 04:47:05,5052,sales
5054,20817,5054,"1201 Pine St UNIT 457, Oakland, CA 94607",Prescott,1,1,820,zillow_alameda_county,http://www.zillow.com/homedetails/1201-Pine-St-UNIT-457-Oakland-CA-94607/94686979_zpid/,2015-10-16 04:46:31,2015-10-16 04:46:31,37.8125,-122.3,3.7537,"1201 Pine St UNIT 457, Oakland, CA 94607, Prescott",,0,2010,1,20817,255000,closed,,2012-08-24,,2015-10-16 04:47:02,2015-10-16 04:47:02,5054,sales
5055,20819,5055,"4369 Victoria Ave, Union City, CA 94587",94587,3,1,1120,zillow_alameda_county,http://www.zillow.com/homedetails/4369-Victoria-Ave-Union-City-CA-94587/24999434_zpid/,2015-10-16 04:46:32,2015-10-16 04:46:32,37.59,-122.077,2.99132,"4369 Victoria Ave, Union City, CA 94587, 94587",,0,1971,1,20819,445000,closed,2013-02-16,2013-03-22,34,2015-10-16 04:47:02,2015-10-16 04:47:02,5055,sales
5059,20839,5059,"1418 Willow St, Alameda, CA 94501",94501,2,2,2939,zillow_alameda_county,http://www.zillow.com/homedetails/1418-Willow-St-Alameda-CA-94501/24860188_zpid/,2015-10-16 04:46:35,2015-10-16 04:46:35,37.7677,-122.249,10.5635,"1418 Willow St, Alameda, CA 94501, 94501",,0,1910,1,20839,978000,closed,2014-02-01,2014-03-20,47,2015-10-16 04:47:03,2015-10-16 04:47:03,5059,sales
5061,20863,5061,"41066 Davila Ct, Fremont, CA 94539",Kimber-Gomes,3,2,1575,zillow_alameda_county,http://www.zillow.com/homedetails/41066-Davila-Ct-Fremont-CA-94539/25031979_zpid/,2015-10-16 04:46:38,2015-10-16 04:46:38,37.5392,-121.951,20.9121,"41066 Davila Ct, Fremont, CA 94539, Kimber-Gomes",,1,1972,1,20863,885000,closed,2014-12-04,2015-01-13,40,2015-10-16 04:47:04,2015-10-16 04:47:04,5061,sales
5073,20947,5073,"921 Laguna St, Livermore, CA 94550",94550,3,2,1519,zillow_alameda_county,http://www.zillow.com/homedetails/921-Laguna-St-Livermore-CA-94550/24943774_zpid/,2015-10-16 04:46:47,2015-10-16 04:46:47,37.6695,-121.796,132.807,"921 Laguna St, Livermore, CA 94550, 94550",,0,1966,1,20947,48500,closed,,1976-10-20,,2015-10-16 04:47:08,2015-10-16 04:47:08,5073,sales
5074,20958,5074,"4138 Terrace St, Oakland, CA 94611",Piedmont Avenue,3,2,1683,zillow_alameda_county,http://www.zillow.com/homedetails/4138-Terrace-St-Oakland-CA-94611/24749420_zpid/,2015-10-16 04:46:47,2015-10-16 04:46:47,37.8289,-122.254,37.3704,"4138 Terrace St, Oakland, CA 94611, Piedmont Avenue",,0,1912,1,20958,253500,closed,,1994-12-23,,2015-10-16 04:47:09,2015-10-16 04:47:09,5074,sales
5076,21985,5076,"31240 Chicoine Ave, Hayward, CA 94544",Fairway Park,3,2,1200,zillow_alameda_county,http://www.zillow.com/homedetails/31240-Chicoine-Ave-Hayward-CA-94544/24890063_zpid/,2015-10-16 04:46:48,2015-10-16 04:46:48,37.6203,-122.033,16.8079,"31240 Chicoine Ave, Hayward, CA 94544, Fairway Park",,0,1955,1,21985,110000,closed,,2015-10-18,,2015-10-18 04:01:52,2015-10-18 04:01:52,5076,sales
5077,20953,5077,"4412 Worden Way, Oakland, CA 94619",Redwood Heights,2,1,847,zillow_alameda_county,http://www.zillow.com/homedetails/4412-Worden-Way-Oakland-CA-94619/24776241_zpid/,2015-10-16 04:46:49,2015-10-16 04:46:49,37.7893,-122.188,72.328,"4412 Worden Way, Oakland, CA 94619, Redwood Heights",,0,1920,1,20953,170000,closed,,1991-10-18,,2015-10-16 04:47:09,2015-10-16 04:47:09,5077,sales
5084,21015,5084,"140 S Van Ness Ave UNIT 743, San Francisco, CA 94103",South of Market,1,1,830,zillow_sf,http://www.zillow.com/homedetails/140-S-Van-Ness-Ave-UNIT-743-San-Francisco-CA-94103/64969415_zpid/,2015-10-17 02:00:13,2015-10-17 02:00:13,37.7716,-122.419,9.43102,"140 S Van Ness Ave UNIT 743, San Francisco, CA 94103, South of Market",,0,2002,1,21015,380000,closed,2011-08-14,2011-09-28,45,2015-10-17 02:02:26,2015-10-17 02:02:26,5084,sales
5085,21116,5085,"379 Raymond Ave, San Francisco, CA 94134",Visitacion Valley,1,1,200,zillow_sf,http://www.zillow.com/homedetails/379-Raymond-Ave-San-Francisco-CA-94134/15174157_zpid/,2015-10-17 02:00:14,2015-10-17 02:00:14,37.714,-122.411,46.1178,"379 Raymond Ave, San Francisco, CA 94134, Visitacion Valley",,0,1968,1,21116,725000,closed,2014-10-31,2015-03-13,133,2015-10-17 02:02:35,2015-10-17 02:02:37,5085,sales
5086,21140,5086,"323 29th St # C201, San Francisco, CA 94131",Noe Valley,2,2,968,zillow_sf,http://www.zillow.com/homedetails/323-29th-St-C201-San-Francisco-CA-94131/15183366_zpid/,2015-10-17 02:00:19,2015-10-17 02:00:19,37.7435,-122.428,48.9285,"323 29th St # C201, San Francisco, CA 94131, Noe Valley",,0,1999,1,21140,998000,closed,2015-04-18,2015-06-04,47,2015-10-17 02:02:38,2015-10-17 02:02:38,5086,sales
5087,21027,5087,"311 Cumberland St, San Francisco, CA 94114",Eureka Valley - Dolores Heights - Castro,2,2,1172,zillow_sf,http://www.zillow.com/homedetails/311-Cumberland-St-San-Francisco-CA-94114/15145085_zpid/,2015-10-17 02:00:36,2015-10-17 02:00:36,37.7586,-122.431,77.4598,"311 Cumberland St, San Francisco, CA 94114, Eureka Valley - Dolores Heights - Castro",,1,1921,1,21027,1395000,closed,2012-06-03,2012-07-25,52,2015-10-17 02:02:27,2015-10-17 02:02:28,5087,sales
5088,21037,5088,"919 Teresita Blvd, San Francisco, CA 94127",Sunnyside,2,1,1100,zillow_sf,http://www.zillow.com/homedetails/919-Teresita-Blvd-San-Francisco-CA-94127/15137104_zpid/,2015-10-17 02:00:39,2015-10-17 02:00:39,37.734,-122.447,133.93,"919 Teresita Blvd, San Francisco, CA 94127, Sunnyside",,0,1937,1,21037,680000,closed,,2012-09-05,,2015-10-17 02:02:28,2015-10-17 02:02:28,5088,sales
5089,21065,5089,"1824 Jackson St, San Francisco, CA 94109",Pacific Heights,2,2,2854,zillow_sf,http://www.zillow.com/homedetails/1824-Jackson-St-San-Francisco-CA-94109/2109846414_zpid/,2015-10-17 02:00:52,2015-10-17 02:00:52,37.7939,-122.425,70.9778,"1824 Jackson St, San Francisco, CA 94109, Pacific Heights",,0,1917,1,21065,1750000,closed,,2013-12-05,,2015-10-17 02:02:31,2015-10-17 02:02:31,5089,sales
5090,21073,5090,"8 Buchanan St UNIT 511, San Francisco, CA 94102",Hayes Valley,1,1,656,zillow_sf,http://www.zillow.com/homedetails/8-Buchanan-St-UNIT-511-San-Francisco-CA-94102/124397857_zpid/,2015-10-17 02:00:56,2015-10-17 02:00:56,37.7697,-122.427,35.6617,"8 Buchanan St UNIT 511, San Francisco, CA 94102, Hayes Valley",1,0,2014,1,21073,665000,closed,,2014-03-27,,2015-10-17 02:02:32,2015-10-17 02:02:32,5090,sales
5092,21107,5092,"2466 17th Ave, San Francisco, CA 94116",Inner Parkside,4,2,2400,zillow_sf,http://www.zillow.com/homedetails/2466-17th-Ave-San-Francisco-CA-94116/15122791_zpid/,2015-10-17 02:01:07,2015-10-17 02:01:07,37.7419,-122.473,110.621,"2466 17th Ave, San Francisco, CA 94116, Inner Parkside",,0,1930,1,21107,1000500,closed,,2014-09-19,,2015-10-17 02:02:35,2015-10-17 02:02:35,5092,sales
5093,21128,5093,"25 Dolores St, San Francisco, CA 94103",Mission,2,2,2000,zillow_sf,http://www.zillow.com/homedetails/25-Dolores-St-San-Francisco-CA-94103/124397792_zpid/,2015-10-17 02:01:14,2015-10-17 02:01:14,37.7686,-122.426,34.2746,"25 Dolores St, San Francisco, CA 94103, Mission",,0,,1,21128,1345000,closed,,2015-02-13,,2015-10-17 02:02:36,2015-10-17 02:02:36,5093,sales
5100,21207,5100,"1887 24th Ave, San Francisco, CA 94122",Central Sunset,2,1,1350,zillow_sf,http://www.zillow.com/homedetails/1887-24th-Ave-San-Francisco-CA-94122/15112488_zpid/,2015-10-17 02:02:11,2015-10-17 02:02:11,37.7524,-122.482,116.841,"1887 24th Ave, San Francisco, CA 94122, Central Sunset",,0,1939,1,21207,254000,closed,,1995-04-18,,2015-10-17 02:03:00,2015-10-17 02:03:00,5100,sales
5101,22767,5101,"5430 N 79th Dr, Glendale, AZ 85303",85303,4,2,2017,zillow_ph,http://www.zillow.com/homedetails/5430-N-79th-Dr-Glendale-AZ-85303/7464259_zpid/,2015-10-17 02:03:23,2015-10-17 02:03:23,33.5152,-112.23,332.38,"5430 N 79th Dr, Glendale, AZ 85303, 85303",,0,1987,1,22767,107124,closed,,2015-10-18,,2015-10-18 04:04:19,2015-10-18 04:04:19,5101,sales
5102,21348,5102,"1414 W Mountain Sky Ave, Phoenix, AZ 85045",Ahwatukee Foothills,4,2,2329,zillow_ph,http://www.zillow.com/homedetails/1414-W-Mountain-Sky-Ave-Phoenix-AZ-85045/8130856_zpid/,2015-10-17 02:03:23,2015-10-17 02:03:23,33.3038,-112.091,395.877,"1414 W Mountain Sky Ave, Phoenix, AZ 85045, Ahwatukee Foothills",,1,1990,1,21348,419000,closed,2008-02-09,2012-07-25,1628,2015-10-17 02:04:05,2015-10-17 02:04:11,5102,sales
5103,21501,5103,"1431 E Dana Pl, Chandler, AZ 85225",Willis Ranch,3,2,1488,zillow_ph,http://www.zillow.com/homedetails/1431-E-Dana-Pl-Chandler-AZ-85225/8228501_zpid/,2015-10-17 02:03:23,2015-10-17 02:03:23,33.2935,-111.817,373.998,"1431 E Dana Pl, Chandler, AZ 85225, Willis Ranch",,0,1999,1,21501,200000,closed,,2013-05-24,,2015-10-17 02:04:13,2015-10-17 02:04:13,5103,sales
5104,22791,5104,"11517 W Gecko Ct, Surprise, AZ 85378",85378,3,2,1659,zillow_ph,http://www.zillow.com/homedetails/11517-W-Gecko-Ct-Surprise-AZ-85378/8318979_zpid/,2015-10-17 02:03:23,2015-10-17 02:03:23,33.6625,-112.308,362.832,"11517 W Gecko Ct, Surprise, AZ 85378, 85378",,1,1998,1,22791,109760,closed,,2015-10-18,,2015-10-18 04:04:21,2015-10-18 04:04:21,5104,sales
5105,22776,5105,"1905 E University Dr UNIT J251, Tempe, AZ 85281",Alegre Community,2,2,1145,zillow_ph,http://www.zillow.com/homedetails/1905-E-University-Dr-UNIT-J251-Tempe-AZ-85281/7585798_zpid/,2015-10-17 02:03:23,2015-10-17 02:03:23,33.4215,-111.905,360.022,"1905 E University Dr UNIT J251, Tempe, AZ 85281, Alegre Community",,0,1984,1,22776,72000,closed,,2015-10-18,,2015-10-18 04:04:20,2015-10-18 04:04:20,5105,sales
5106,22806,5106,"7500 E Deer Valley Rd UNIT 10, Scottsdale, AZ 85255",North Scottsdale,3,2,2170,zillow_ph,http://www.zillow.com/homedetails/7500-E-Deer-Valley-Rd-UNIT-10-Scottsdale-AZ-85255/50182517_zpid/,2015-10-17 02:03:24,2015-10-17 02:03:24,33.6851,-111.918,540.894,"7500 E Deer Valley Rd UNIT 10, Scottsdale, AZ 85255, North Scottsdale",,0,1998,1,22806,165000,closed,,2015-10-18,,2015-10-18 04:04:22,2015-10-18 04:04:22,5106,sales
5107,22774,5107,"8535 W Missouri Ave, Glendale, AZ 85305",85305,4,2,1815,zillow_ph,http://www.zillow.com/homedetails/8535-W-Missouri-Ave-Glendale-AZ-85305/7464736_zpid/,2015-10-17 02:03:24,2015-10-17 02:03:24,33.5158,-112.243,326.905,"8535 W Missouri Ave, Glendale, AZ 85305, 85305",,0,1994,1,22774,97395,closed,,2015-10-18,,2015-10-18 04:04:20,2015-10-18 04:04:20,5107,sales
5108,22772,5108,"6420 W Monterey St, Chandler, AZ 85226",85226,3,2,1162,zillow_ph,http://www.zillow.com/homedetails/6420-W-Monterey-St-Chandler-AZ-85226/8157315_zpid/,2015-10-17 02:03:24,2015-10-17 02:03:24,33.3139,-111.955,360.189,"6420 W Monterey St, Chandler, AZ 85226, 85226",,0,1985,1,22772,83098,closed,,2015-10-18,,2015-10-18 04:04:19,2015-10-18 04:04:19,5108,sales
5109,21709,5109,"1310 W Anderson Dr, Phoenix, AZ 85023",Deer Valley,3,2,1348,zillow_ph,http://www.zillow.com/homedetails/1310-W-Anderson-Dr-Phoenix-AZ-85023/7963682_zpid/,2015-10-17 02:03:24,2015-10-17 02:03:24,33.6431,-112.09,418.168,"1310 W Anderson Dr, Phoenix, AZ 85023, Deer Valley",,0,1957,1,21709,1155,closed,2015-10-16,2015-10-18,2,2015-10-17 02:04:25,2015-10-18 04:04:21,5109,sales
5110,22768,5110,"6813 W Montebello Ave, Glendale, AZ 85303",85303,2,2,1140,zillow_ph,http://www.zillow.com/homedetails/6813-W-Montebello-Ave-Glendale-AZ-85303/7709867_zpid/,2015-10-17 02:03:24,2015-10-17 02:03:24,33.5199,-112.206,339.944,"6813 W Montebello Ave, Glendale, AZ 85303, 85303",,0,1972,1,22768,49132,closed,,2015-10-18,,2015-10-18 04:04:19,2015-10-18 04:04:19,5110,sales
5111,21299,5111,"3030 E Clarendon Ave UNIT 12, Phoenix, AZ 85016",Camelback East,1,1,663,zillow_ph,http://www.zillow.com/homedetails/3030-E-Clarendon-Ave-UNIT-12-Phoenix-AZ-85016/7537494_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,33.4919,-112.016,359.855,"3030 E Clarendon Ave UNIT 12, Phoenix, AZ 85016, Camelback East",,0,1975,1,21299,77450,closed,,2005-03-11,,2015-10-17 02:04:02,2015-10-17 02:04:02,5111,sales
5112,21594,5112,"8322 W Baxter Dr, Phoenix, AZ 85037",Maryvale,3,2,1527,zillow_ph,http://www.zillow.com/homedetails/8322-W-Baxter-Dr-Phoenix-AZ-85037/7480946_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,33.5035,-112.239,325.75,"8322 W Baxter Dr, Phoenix, AZ 85037, Maryvale",,0,1996,1,21594,154900,closed,2015-10-01,2015-10-18,17,2015-10-17 02:04:18,2015-10-18 04:04:20,5112,sales
5113,21423,5113,"6910 W State Ave, Glendale, AZ 85303",85303,3,2,1262,zillow_ph,http://www.zillow.com/homedetails/6910-W-State-Ave-Glendale-AZ-85303/7704815_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,33.5442,-112.208,344.582,"6910 W State Ave, Glendale, AZ 85303, 85303",,1,1986,1,21423,43800,closed,2011-05-13,2012-06-20,404,2015-10-17 02:04:09,2015-10-17 02:04:11,5113,sales
5114,21473,5114,"7117 W Whyman Ave, Phoenix, AZ 85043",Estrella,3,2,1392,zillow_ph,http://www.zillow.com/homedetails/7117-W-Whyman-Ave-Phoenix-AZ-85043/52424130_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,,,,"7117 W Whyman Ave, Phoenix, AZ 85043, Estrella",,1,2000,1,21473,105000,closed,,2012-09-17,,2015-10-17 02:04:11,2015-10-17 02:04:11,5114,sales
5115,21528,5115,"8926 N 87th Ct, Scottsdale, AZ 85258",North Scottsdale,4,3,3200,zillow_ph,http://www.zillow.com/homedetails/8926-N-87th-Ct-Scottsdale-AZ-85258/7853628_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,,,,"8926 N 87th Ct, Scottsdale, AZ 85258, North Scottsdale",,1,1980,1,21528,799000,closed,2014-04-01,2015-10-18,565,2015-10-17 02:04:14,2015-10-18 04:04:21,5115,sales
5116,21523,5116,"1592 Leisure World, Mesa, AZ 85206",Leisure World,2,2,1087,zillow_ph,http://www.zillow.com/homedetails/1592-Leisure-World-Mesa-AZ-85206/7675807_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,33.4031,-111.702,413.75,"1592 Leisure World, Mesa, AZ 85206, Leisure World",,1,1984,1,21523,110000,closed,,2014-02-10,,2015-10-17 02:04:14,2015-10-17 02:04:14,5116,sales
5117,21420,5117,"8223 W Joedad Ter, Peoria, AZ 85382",85382,3,2,1853,zillow_ph,http://www.zillow.com/homedetails/8223-W-Joedad-Ter-Peoria-AZ-85382/7886579_zpid/,2015-10-17 02:03:25,2015-10-17 02:03:25,33.6784,-112.237,389.167,"8223 W Joedad Ter, Peoria, AZ 85382, 85382",,0,1998,1,21420,165000,closed,2011-03-15,2015-10-18,1678,2015-10-17 02:04:08,2015-10-18 04:04:21,5117,sales
5118,21323,5118,"2009 E Fawn Dr, Phoenix, AZ 85042",South Mountain,3,2,1852,zillow_ph,http://www.zillow.com/homedetails/2009-E-Fawn-Dr-Phoenix-AZ-85042/55273245_zpid/,2015-10-17 02:03:26,2015-10-17 02:03:26,33.3748,-112.039,367.971,"2009 E Fawn Dr, Phoenix, AZ 85042, South Mountain",,1,2001,1,21323,395000,closed,,2006-04-26,,2015-10-17 02:04:03,2015-10-17 02:04:03,5118,sales
5119,21587,5119,"2020 W Union Hills Dr UNIT 253, Phoenix, AZ 85027",Deer Valley,2,1,1076,zillow_ph,http://www.zillow.com/homedetails/2020-W-Union-Hills-Dr-UNIT-253-Phoenix-AZ-85027/7970341_zpid/,2015-10-17 02:03:26,2015-10-17 02:03:26,33.6564,-112.102,419.506,"2020 W Union Hills Dr UNIT 253, Phoenix, AZ 85027, Deer Valley",,0,1987,1,21587,108000,closed,2015-08-26,2015-10-18,53,2015-10-17 02:04:17,2015-10-18 04:04:19,5119,sales
5120,21421,5120,"2292 E Peach Tree Dr, Chandler, AZ 85249",Cooper Commons,3,2,1824,zillow_ph,http://www.zillow.com/homedetails/2292-E-Peach-Tree-Dr-Chandler-AZ-85249/52432493_zpid/,2015-10-17 02:03:26,2015-10-17 02:03:26,33.2078,-111.801,377.513,"2292 E Peach Tree Dr, Chandler, AZ 85249, Cooper Commons",,0,2001,1,21421,111500,closed,2011-03-31,2014-05-06,1132,2015-10-17 02:04:08,2015-10-17 02:04:15,5120,sales
5121,21406,5121,"8426 W Echo Ln, Peoria, AZ 85345",85345,3,2,1201,zillow_ph,http://www.zillow.com/homedetails/8426-W-Echo-Ln-Peoria-AZ-85345/7683361_zpid/,2015-10-17 02:03:26,2015-10-17 02:03:26,33.5587,-112.241,339.374,"8426 W Echo Ln, Peoria, AZ 85345, 85345",,0,1979,1,21406,58000,closed,,2010-11-20,,2015-10-17 02:04:08,2015-10-17 02:04:08,5121,sales
5122,22803,5122,"769 W Carob Way, Chandler, AZ 85248",Fox Crossing,5,3,2650,zillow_ph,http://www.zillow.com/homedetails/769-W-Carob-Way-Chandler-AZ-85248/8212644_zpid/,2015-10-17 02:03:26,2015-10-17 02:03:26,33.2513,-111.857,368.323,"769 W Carob Way, Chandler, AZ 85248, Fox Crossing",,0,2000,1,22803,202490,closed,,2015-10-18,,2015-10-18 04:04:22,2015-10-18 04:04:22,5122,sales
5123,21502,5123,"6478 W Wahalla Ln, Glendale, AZ 85308",85308,4,2,2045,zillow_ph,http://www.zillow.com/homedetails/6478-W-Wahalla-Ln-Glendale-AZ-85308/7890223_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,33.6663,-112.199,382.875,"6478 W Wahalla Ln, Glendale, AZ 85308, 85308",,1,1997,1,21502,239900,closed,2013-06-28,2015-10-18,842,2015-10-17 02:04:13,2015-10-18 04:04:20,5123,sales
5124,21399,5124,"7710 W Foothill Dr, Peoria, AZ 85383",85383,3,2,1537,zillow_ph,http://www.zillow.com/homedetails/7710-W-Foothill-Dr-Peoria-AZ-85383/55271403_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,33.687,-112.226,393.687,"7710 W Foothill Dr, Peoria, AZ 85383, 85383",,0,2001,1,21399,245081,closed,,2010-08-18,,2015-10-17 02:04:07,2015-10-17 02:04:07,5124,sales
5125,22785,5125,"8638 W Cherry Hills Dr, Peoria, AZ 85345",85345,4,3,1924,zillow_ph,http://www.zillow.com/homedetails/8638-W-Cherry-Hills-Dr-Peoria-AZ-85345/7685513_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,33.5929,-112.245,347.805,"8638 W Cherry Hills Dr, Peoria, AZ 85345, 85345",,0,1997,1,22785,125910,closed,,2015-10-18,,2015-10-18 04:04:20,2015-10-18 04:04:20,5125,sales
5126,21543,5126,"8220 E Valley View Rd, Scottsdale, AZ 85250",South Scottsdale,5,3,2376,zillow_ph,http://www.zillow.com/homedetails/8220-E-Valley-View-Rd-Scottsdale-AZ-85250/7839527_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,,,,"8220 E Valley View Rd, Scottsdale, AZ 85250, South Scottsdale",,0,1970,1,21543,364500,closed,2014-08-01,2015-10-18,443,2015-10-17 02:04:15,2015-10-18 04:04:21,5126,sales
5127,21539,5127,"8739 E Lobo Ave, Mesa, AZ 85209",85209,3,2,2090,zillow_ph,http://www.zillow.com/homedetails/8739-E-Lobo-Ave-Mesa-AZ-85209/54766620_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,,,,"8739 E Lobo Ave, Mesa, AZ 85209, 85209",,0,2001,1,21539,169000,closed,,2014-07-10,,2015-10-17 02:04:15,2015-10-17 02:04:15,5127,sales
5128,21553,5128,"501 W Yukon Dr UNIT 4, Phoenix, AZ 85027",Deer Valley,2,2,994,zillow_ph,http://www.zillow.com/homedetails/501-W-Yukon-Dr-UNIT-4-Phoenix-AZ-85027/7967154_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,,,,"501 W Yukon Dr UNIT 4, Phoenix, AZ 85027, Deer Valley",,0,1983,1,21553,84400,closed,2014-11-13,2015-10-18,339,2015-10-17 02:04:16,2015-10-18 04:04:22,5128,sales
5129,21546,5129,"2839 N Rowen Cir, Mesa, AZ 85207",Las Sendas,4,3,2517,zillow_ph,http://www.zillow.com/homedetails/2839-N-Rowen-Cir-Mesa-AZ-85207/50191560_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,,,,"2839 N Rowen Cir, Mesa, AZ 85207, Las Sendas",,0,2001,1,21546,305000,closed,2014-09-05,2014-10-09,34,2015-10-17 02:04:15,2015-10-17 02:04:15,5129,sales
5130,21464,5130,"1443 E South Fork Dr, Phoenix, AZ 85048",Ahwatukee Foothills,4,2,2232,zillow_ph,http://www.zillow.com/homedetails/1443-E-South-Fork-Dr-Phoenix-AZ-85048/8135583_zpid/,2015-10-17 02:03:27,2015-10-17 02:03:27,33.3053,-112.051,396.822,"1443 E South Fork Dr, Phoenix, AZ 85048, Ahwatukee Foothills",,0,1995,1,21464,180000,closed,,2012-07-25,,2015-10-17 02:04:11,2015-10-17 02:04:11,5130,sales
